p_val	avg_logFC	pct.1	pct.2	p_val_adj	celltype	area	gene	gene.ratio	gene.score
1.67831735264317e-25	0.272074653901275	0.407	0.252	5.15931537376038e-21	radialglia	neocortex	MYO6	1.615079365079365	0.4394221592770592
1.72719976424693e-25	0.289689950714338	0.449	0.296	5.30958479527147e-21	radialglia	neocortex	REXO2	1.516891891891892	0.4394283374011412
2.52708081103841e-25	0.443513759674659	0.647	0.527	7.76849912121319e-21	radialglia	neocortex	IER2	1.2277039848197344	0.5445036100749608
4.49112154235581e-25	0.254064815640451	0.673	0.494	1.3806156733356e-20	radialglia	neocortex	PSAT1	1.3623481781376519	0.34612473871664684
1.63685757444334e-24	0.321182779685408	0.613	0.485	5.03186386959628e-20	radialglia	neocortex	KLF6	1.2639175257731958	0.40594854422093835
4.00202357561131e-23	0.252694566425758	0.554	0.435	1.23026206737867e-18	radialglia	neocortex	ACAT2	1.2735632183908048	0.32182250528705736
4.66298204124892e-23	0.303196763933855	0.527	0.396	1.43344730930033e-18	radialglia	neocortex	PHIP	1.3308080808080809	0.4034967035180343
1.08510908299573e-22	0.255015680464334	0.521	0.348	3.33573383203717e-18	radialglia	neocortex	PPM1K	1.4971264367816093	0.3817907170170058
1.35139037102138e-22	0.266474090173482	0.303	0.158	4.15430913955682e-18	radialglia	neocortex	CHST10	1.9177215189873418	0.5110230969782598
3.51063243482148e-22	0.380816111926575	0.434	0.308	1.07920351678847e-17	radialglia	neocortex	RHOB	1.4090909090909092	0.5366045213510829
2.9815614369529e-21	0.351904700578055	0.302	0.167	9.16561801333692e-17	radialglia	neocortex	S100A16	1.808383233532934	0.6363785603267821
5.95341072029537e-21	0.253863961157826	0.689	0.586	1.830137989526e-16	radialglia	neocortex	IDI1	1.1757679180887373	0.2984851010882971
3.20963652889579e-20	0.271996332581902	0.686	0.557	9.86674365347854e-16	radialglia	neocortex	MSMO1	1.2315978456014363	0.33499009721936224
3.48372734234102e-20	0.280363424058243	0.253	0.145	1.07093262230905e-15	radialglia	neocortex	ZBTB18	1.7448275862068967	0.4891858364602447
2.75323964287215e-19	0.276087271353235	0.428	0.31	8.46373398615329e-15	radialglia	neocortex	ENC1	1.3806451612903226	0.38117855528769223
8.04612515256567e-19	0.25173748846034	0.748	0.654	2.47345933315021e-14	radialglia	neocortex	ALDOA	1.1437308868501528	0.28791994093017476
1.32081108260644e-18	0.267510112569894	0.305	0.181	4.06030534904045e-14	radialglia	neocortex	SPIRE1	1.6850828729281768	0.45077670902661693
1.52254542167672e-18	0.265015741533097	0.277	0.148	4.68045688077642e-14	radialglia	neocortex	PPP2R2B	1.871621621621622	0.49600919192343157
2.10934835763397e-18	0.254920058776833	0.315	0.21	6.48434778620257e-14	radialglia	neocortex	ALDOC	1.5	0.3823800881652495
1.81214129036849e-17	0.25768012576044	0.675	0.572	5.57070354072176e-13	radialglia	neocortex	PPA1	1.1800699300699302	0.30408056798653327
2.5753658450524e-17	0.257089096879739	0.334	0.21	7.91693214427558e-13	radialglia	neocortex	DNAJC1	1.5904761904761906	0.4088940874182516
1.60133037992645e-16	0.314517754686518	0.372	0.265	4.92264972093191e-12	radialglia	neocortex	TPM1	1.4037735849056603	0.4415117160127724
3.79816759167315e-16	1.19378203839902	0.303	0.198	1.16759469935624e-11	radialglia	neocortex	CRYAB	1.5303030303030303	1.826848270883349
9.98804465679823e-16	0.277737733858114	0.412	0.291	3.07042480794634e-11	radialglia	neocortex	FAM107A	1.4158075601374571	0.3932231833317628
2.0659297165512e-14	0.293504843399349	0.32	0.217	6.35087454165005e-10	radialglia	neocortex	TNC	1.4746543778801844	0.432818202247888
3.88141592332225e-13	0.274006993205986	0.803	0.691	1.19318606898849e-8	radialglia	neocortex	HES1	1.162083936324168	0.31841912524516175
7.81592380575124e-13	0.251355557626179	0.683	0.62	2.40269313712599e-8	radialglia	neocortex	RAC1	1.1016129032258066	0.2768965255785166
1.72036630067617e-8	0.278365921545359	0.931	0.945	5.28857804490862e-4	radialglia	neocortex	MT-ND3	0.9851851851851853	0.27424198196690924
3.53297808484349e-7	0.275828973740577	0.34	0.287	0.0108607279306174	radialglia	neocortex	CD81	1.1846689895470386	0.326766031609046
4.67801007889876e-6	0.310444658228818	0.551	0.475	0.143806707835427	radialglia	neocortex	SOX11	1.1600000000000001	0.36011580354542894
0.00861326048105206	0.41134471710157	0.554	0.559	1	radialglia	neocortex	JUND	0.9910554561717352	0.40766542625092983
1.41643789304555e-128	1.73017994140986	0.582	0.083	4.35427172701134e-124	radialglia	proneocortex	MKI67	7.012048192771084	12.132105131331787
2.36943736502683e-121	0.956709746666007	0.487	0.05	7.28388740382898e-117	radialglia	proneocortex	LUZP2	9.739999999999998	9.318352932526908
1.76772594146639e-117	1.26709479984692	0.648	0.132	5.43416631666182e-113	radialglia	proneocortex	SCG3	4.909090909090909	6.22028356288488
1.971692359122e-103	1.92260083825061	0.714	0.173	6.06117948117693e-99	radialglia	proneocortex	SPARCL1	4.127167630057803	7.934895945149916
1.0149206511159e-99	1.23641497053705	0.549	0.093	3.11996757359538e-95	radialglia	proneocortex	PBK	5.903225806451613	7.298836761557424
9.4292365305592e-91	1.2532956876464	0.974	0.626	2.8986416018592e-86	radialglia	proneocortex	CST3	1.5559105431309903	1.9500159740696383
1.63994474717847e-89	1.01142770952774	0.556	0.118	5.04135414730134e-85	radialglia	proneocortex	CCDC80	4.711864406779662	4.765710224554437
6.51872736644199e-87	1.07949443085178	0.467	0.081	2.00392197971793e-82	radialglia	proneocortex	CXCL14	5.765432098765432	6.2237518420713736
1.24148467884169e-82	1.93736634162196	0.638	0.191	3.81644805122723e-78	radialglia	proneocortex	CENPF	3.3403141361256545	6.471412177773877
9.66370670634516e-80	1.10958697424483	0.905	0.432	2.97072007859756e-75	radialglia	proneocortex	MT3	2.0949074074074074	2.3244819715082667
1.99888814846984e-78	0.951490338198877	0.388	0.06	6.14478205721114e-74	radialglia	proneocortex	OLIG1	6.466666666666667	6.152970853686071
7.74508984723457e-77	0.846098298218406	0.98	0.965	2.38091806993838e-72	radialglia	proneocortex	HMGB1	1.0155440414507773	0.859250085237345
4.4000532279891e-76	1.63253725672042	0.618	0.189	1.35262036281613e-71	radialglia	proneocortex	NUSAP1	3.2698412698412698	5.338137696577881
7.41159479750308e-76	1.63528977504334	0.605	0.178	2.27839835670042e-71	radialglia	proneocortex	TOP2A	3.398876404494382	5.558147830905734
3.09507009301423e-75	0.925220046773852	0.359	0.05	9.51455497293505e-71	radialglia	proneocortex	OLIG2	7.18	6.643079935836257
5.93469744409849e-75	1.26933966895167	0.447	0.086	1.82438534129032e-70	radialglia	proneocortex	TPX2	5.1976744186046515	6.597614325830192
1.96838394958039e-74	2.06437095727903	0.816	0.422	6.05100909940509e-70	radialglia	proneocortex	HIST1H4C	1.933649289099526	3.9917694339803047
1.07801673432362e-73	0.84056941582604	0.336	0.047	3.31393124298425e-69	radialglia	proneocortex	ESCO2	7.1489361702127665	6.0091771003733925
5.8128809009297e-73	0.683670703819766	0.997	0.911	1.7869377177548e-68	radialglia	proneocortex	PTPRZ1	1.0944017563117452	0.7482104189992389
1.05515494943899e-71	1.19466802117217	0.388	0.069	3.2436518300704e-67	radialglia	proneocortex	ASPM	5.6231884057971016	6.717843365431913
5.63271755849646e-69	0.78334023267747	0.296	0.028	1.7315537046574e-64	radialglia	proneocortex	PDGFRA	10.571428571428571	8.28102531687611
6.22507796915148e-67	0.762264448903541	0.342	0.047	1.91365121849686e-62	radialglia	proneocortex	SGOL1	7.276595744680852	5.546690245213001
3.39734195709303e-65	1.06866382478949	0.438	0.089	1.04437689102997e-60	radialglia	proneocortex	BIRC5	4.921348314606742	5.25926691300895
5.1234487553356e-65	0.956386355388641	0.622	0.195	1.57499938187772e-60	radialglia	proneocortex	SERPINE2	3.1897435897435895	3.050627246419152
6.01717581918054e-61	0.964403097536995	0.566	0.165	1.84974001857429e-56	radialglia	proneocortex	MEF2C	3.4303030303030297	3.3081948679147826
7.21470496539352e-60	0.822014275856868	0.273	0.03	2.21787245341162e-55	radialglia	proneocortex	DLGAP5	9.100000000000001	7.480329910297501
9.19872510002543e-58	0.656612300595383	0.967	0.801	2.82778008299882e-53	radialglia	proneocortex	YBX1	1.2072409488139824	0.792689256773702
3.2019481303772e-57	1.15745613068775	0.457	0.121	9.84310874759255e-53	radialglia	proneocortex	PRC1	3.7768595041322315	4.371549187804146
3.75785659060508e-56	1.01456976520114	0.635	0.255	1.15520269451791e-51	radialglia	proneocortex	NES	2.4901960784313726	2.5264776505989173
2.53428171450834e-55	0.719238568905276	0.286	0.042	7.7906354185701e-51	radialglia	proneocortex	PDLIM1	6.809523809523808	4.897672159688308
3.06234039251958e-55	0.729600314282508	0.375	0.07	9.41394060064444e-51	radialglia	proneocortex	SEZ6L	5.357142857142857	3.9085731122277214
1.15034730910315e-53	0.740887576181229	0.339	0.058	3.53628266291398e-49	radialglia	proneocortex	SPC25	5.844827586206897	4.330360143542011
1.89876197073087e-53	0.954543286946734	0.355	0.068	5.83698417422377e-49	radialglia	proneocortex	SGOL2	5.220588235294117	4.983277453913096
3.48208401743048e-53	0.671896523059261	0.28	0.039	1.0704274477983e-48	radialglia	proneocortex	CCNA2	7.17948717948718	4.823872473245976
6.08853607975637e-53	0.690281057209777	0.539	0.187	1.8716768762779e-48	radialglia	proneocortex	SCD5	2.8823529411764706	1.9896336354870041
2.45385609782454e-51	0.710367832355127	0.276	0.045	7.54339903032241e-47	radialglia	proneocortex	CASC5	6.133333333333334	4.356922705111446
1.78828276647053e-50	0.78758073367291	0.299	0.048	5.49736005240705e-46	radialglia	proneocortex	GTSE1	6.229166666666666	4.905971653504168
1.83906197463538e-50	0.806940560896778	0.974	0.878	5.65346041622663e-46	radialglia	proneocortex	TUBA1B	1.1093394077448746	0.8951709639105486
9.74442620745767e-50	0.508093813093819	0.987	0.964	2.99553406043456e-45	radialglia	proneocortex	RPS29	1.0238589211618256	0.5202163833232357
2.93485205040392e-49	0.90474439968896	0.566	0.213	9.02202868814668e-45	radialglia	proneocortex	SMC2	2.657276995305164	2.404156479924654
9.4687255356262e-49	1.04308504232663	0.497	0.159	2.91078091690685e-44	radialglia	proneocortex	CDK1	3.1257861635220126	3.260460792681353
2.45511498258294e-47	0.898706594396101	0.484	0.172	7.5472689679582e-43	radialglia	proneocortex	H2AFX	2.813953488372093	2.5289185563239123
2.49006663538721e-47	0.77531108345502	0.845	0.631	7.65471384384384e-43	radialglia	proneocortex	NUCKS1	1.3391442155309032	1.0382533526457873
8.70611042221579e-47	0.820067564577597	0.444	0.129	2.67634540489336e-42	radialglia	proneocortex	TYMS	3.441860465116279	2.822558129243822
3.47255632180703e-46	0.70252884203665	0.303	0.06	1.0674985388867e-41	radialglia	proneocortex	NUF2	5.05	3.5477706522850823
1.05645805791031e-45	0.66992954635279	0.276	0.045	3.24765771582209e-41	radialglia	proneocortex	FAM64A	6.133333333333334	4.108901217630446
1.51004941228526e-44	1.12313735108278	0.559	0.256	4.64204289830612e-40	radialglia	proneocortex	SMC4	2.18359375	2.4524757002159143
1.81362556358028e-44	0.802468065655786	0.26	0.042	5.57526634500212e-40	radialglia	proneocortex	CENPE	6.190476190476191	4.9676594540596275
2.55702499391387e-44	0.76757018987219106	0.467	0.138	7.86055053379064e-40	radialglia	proneocortex	CENPK	3.3840579710144927	2.5975020193500957
4.1064347503742e-43	0.526117494048017	0.257	0.044	1.26235910661253e-38	radialglia	proneocortex	KCNE5	5.840909090909092	3.0730044538713726
2.20577632712457e-42	0.611071725690637	0.263	0.044	6.78077700721364e-38	radialglia	proneocortex	KIF15	5.9772727272727275	3.6525423603781255
7.82958361220825e-42	0.976298842480788	0.737	0.493	2.40689229822894e-37	radialglia	proneocortex	HMGB2	1.4949290060851927	1.4594974582319287
2.10968053987449e-41	1.11477038054842	0.553	0.258	6.48536894762818e-37	radialglia	proneocortex	CKAP2	2.1434108527131785	2.389410931950683
2.29442117530568e-41	0.679501173208886	0.26	0.046	7.0532801350072e-37	radialglia	proneocortex	RRM2	5.6521739130434785	3.8406588050937036
4.39795148561064e-40	0.889062897059915	0.368	0.109	1.35197426619157e-35	radialglia	proneocortex	UBE2C	3.3761467889908254	3.001606845119713
3.36604665625547e-39	0.470432470855679	0.993	0.92	1.03475640259949e-34	radialglia	proneocortex	DBI	1.0793478260869565	0.5077602647387927
1.92391360536091e-38	0.591322394648377	0.263	0.046	5.9143028142399704e-34	radialglia	proneocortex	NDC80	5.717391304347826	3.3808215172287643
2.18904783996425e-38	0.717474173229274	0.727	0.416	6.72935196483411e-34	radialglia	proneocortex	CPE	1.747596153846154	1.2538551056194285
1.16550219576557e-36	0.602754369627962	0.257	0.051	3.58287030000293e-32	radialglia	proneocortex	KIF11	5.0392156862745106	3.0374092743997307
1.18370992792864e-36	0.629247638972806	0.885	0.661	3.63884268944543e-32	radialglia	proneocortex	SLC1A3	1.3388804841149773	0.842487383496117
8.23543139462688e-35	0.67713111064601506	0.78	0.494	2.53165396502225e-30	radialglia	proneocortex	PEG10	1.5789473684210527	1.06915438523055
8.87223916563034e-35	0.775470037817296	0.47	0.182	2.72741504190642e-30	radialglia	proneocortex	ID1	2.582417582417582	2.0025874602974123
1.45665847273563e-34	0.827071277982295	0.52	0.232	4.47791381103661e-30	radialglia	proneocortex	EPN2	2.2413793103448274	1.8537804506499713
2.50886949653821e-34	0.585960227591042	0.951	0.896	7.71251571930811e-30	radialglia	proneocortex	HMGN2	1.0613839285714286	0.6219287683471886
5.79793916382438e-34	0.580181586933829	0.812	0.588	1.78234447835125e-29	radialglia	proneocortex	PSIP1	1.3809523809523812	0.8012031438610021
6.04126683049881e-34	0.706962140949041	0.388	0.118	1.85714583636364e-29	radialglia	proneocortex	CENPU	3.288135593220339	2.3245873787137956
2.78695445211945e-33	0.287548141034791	0.832	0.564	8.56737668126039e-29	radialglia	proneocortex	MT2A	1.4751773049645391	0.42418449173926615
3.66492080675553e-33	0.633818935435188	0.74	0.535	1.12663330520472e-28	radialglia	proneocortex	PA2G4	1.3831775700934579	0.8766841349944655
2.00979396439831e-32	0.440098614257591	0.977	0.818	6.17830762595683e-28	radialglia	proneocortex	RPS2	1.1943765281173595	0.5256434549262426
3.8758604514477e-32	0.686092000794592	0.51	0.217	1.19147826137954e-27	radialglia	proneocortex	RAB31	2.350230414746544	1.6124742875817601
4.46479839944961e-32	0.598570937291903	0.253	0.06	1.3725236759748e-27	radialglia	proneocortex	KCNQ1OT1	4.216666666666667	2.5239741189141913
5.99221272955905e-32	0.610049454587544	0.602	0.317	1.84206611519375e-27	radialglia	proneocortex	NTM	1.8990536277602523	1.1585166298476388
1.91427742560724e-31	0.698325419187014	0.378	0.144	5.88468023405921e-27	radialglia	proneocortex	MIS18BP1	2.625	1.8331042253659116
2.51166980892797e-31	0.644634250693237	0.717	0.461	7.72112415962547e-27	radialglia	proneocortex	DEK	1.5553145336225596	1.00260901897408
4.59960262742557e-31	0.456000895157386	0.964	0.838	1.41396384369689e-26	radialglia	proneocortex	CALM1	1.1503579952267302	0.524564275574845
8.89339391860768e-31	0.608681498854696	0.296	0.086	2.73391822451919e-26	radialglia	proneocortex	TRIB2	3.441860465116279	2.094996786755698
1.09124549863787e-30	0.553449323858189	0.306	0.083	3.35459778736267e-26	radialglia	proneocortex	BRCA2	3.686746987951807	2.0404276277181426
1.19830385322255e-30	0.569574538281172	0.329	0.097	3.68370587519143e-26	radialglia	proneocortex	SPRY1	3.3917525773195876	1.9318559081907791
1.44740962507353e-30	0.657438336937518	0.464	0.177	4.44948192843853e-26	radialglia	proneocortex	KIAA0101	2.6214689265536726	1.723454171406827
9.00891583142338e-30	0.965694397931195	0.586	0.274	2.76943081573786e-25	radialglia	proneocortex	APOE	2.138686131386861	2.0653172160134314
2.68820185705727e-29	0.599128045090448	0.757	0.541	8.26380132877976e-25	radialglia	proneocortex	HP1BP3	1.399260628465804	0.8383362849047489
2.97943826667043e-29	0.36260130352812	0.967	0.911	9.15909117557158e-25	radialglia	proneocortex	SEPT7	1.0614709110867178	0.384890736017225
5.27879280945085e-28	0.512397530330727	0.855	0.789	1.62275369755329e-23	radialglia	proneocortex	H2AFZ	1.0836501901140683	0.5552596811568714
6.67410520700379e-28	0.586187634951633	0.289	0.089	2.05168668168503e-23	radialglia	proneocortex	PIK3R1	3.2471910112359548	1.9034632191126057
1.71360029109309e-27	0.640730084604234	0.401	0.155	5.26777865484928e-23	radialglia	proneocortex	EGFR	2.5870967741935487	1.6576307350083732
1.91772209580773e-27	0.68515718863432	0.605	0.346	5.89526949472253e-23	radialglia	proneocortex	ZEB1	1.7485549132947977	1.1980349685657907
2.80444685906225e-27	0.50200210084462	0.286	0.083	8.62115008944325e-23	radialglia	proneocortex	CENPM	3.44578313253012	1.729790371585076
5.51189509431158e-27	0.480060823971609	0.266	0.078	1.69441167094232e-22	radialglia	proneocortex	EPB41L2	3.4102564102564106	1.6371305022621538
6.1776905305360796e-27	0.440636807648043	0.885	0.662	1.8990838459921e-22	radialglia	proneocortex	RAC1	1.336858006042296	0.5890688440612055
8.07704186241182e-27	0.692377679166009	0.484	0.24	2.48296343892402e-22	radialglia	proneocortex	SLC1A2	2.0166666666666666	1.3962949863181182
3.34724357080956e-26	0.879341952596346	0.385	0.154	1.02897614610257e-21	radialglia	proneocortex	HIST1H1D	2.5	2.198354881490865
5.46451714422458e-26	0.669387084677947	0.405	0.171	1.67984721530608e-21	radialglia	proneocortex	CKAP5	2.3684210526315788	1.585390463710927
6.88050585035297e-26	0.99669700888023	0.464	0.243	2.11513630345701e-21	radialglia	proneocortex	PTTG1	1.9094650205761319	1.9031580745696575
3.18299074744198e-25	0.508478636727782	0.257	0.076	9.78483185671138e-21	radialglia	proneocortex	CLSPN	3.3815789473684212	1.719460653145263
7.10470057631139e-25	0.463901321146011	0.273	0.085	2.18405600416389e-20	radialglia	proneocortex	ZWINT	3.211764705882353	1.4899418902689532
1.22962701470825e-24	0.557329320086329	0.319	0.103	3.77999640591462e-20	radialglia	proneocortex	RFC3	3.097087378640777	1.7260976029858153
1.39530528994975e-24	0.658807203931115	0.349	0.129	4.28930799183454e-20	radialglia	proneocortex	KIF20B	2.705426356589147	1.7823543734260399
1.48067096322808e-24	0.554164370755845	0.257	0.071	4.55173060805943e-20	radialglia	proneocortex	CDKN2C	3.6197183098591554	2.00591891949651
2.4818748613387102e-24	0.261931566959564	0.997	0.935	7.62953151124133e-20	radialglia	proneocortex	MT-ND3	1.0663101604278074	0.27930029118575966
2.90191388061016e-24	0.656062898827607	0.493	0.265	8.92077346038369e-20	radialglia	proneocortex	MYEF2	1.8603773584905658	1.2205245627245669
3.13710712154056e-24	0.663251256180993	0.421	0.202	9.64378100232782e-20	radialglia	proneocortex	GMNN	2.084158415841584	1.3823206873871188
1.60024056774282e-23	0.421450090559892	0.602	0.313	4.91929952929822e-19	radialglia	proneocortex	CD9	1.9233226837060702	0.8105845192238178
2.91057747129261e-23	0.324702703426063	0.944	0.906	8.94740620450061e-19	radialglia	proneocortex	ATP5E	1.0419426048565121	0.3383215806117036
3.16199224312634e-23	0.530687746846541	0.72	0.517	9.72028035459467e-19	radialglia	proneocortex	CBX5	1.3926499032882012	0.7390622393220686
3.24157325275145e-22	0.493480895434679	0.332	0.128	9.96492033628322e-18	radialglia	proneocortex	UBE2T	2.59375	1.2799660725336985
